"","ID","treat","sex","age","educ","cauc","hisp","black","midEast","pacIsl","natAm","SAsian","EAsian","SEAsian","party","spec","dom","activ","finished.vid","aware","eggsFreq","eggsOunces","chickenFreq","chickenOunces","turkeyFreq","turkeyOunces","fishFreq","fishOunces","porkFreq","porkOunces","beefFreq","beefOunces","otherMeatFreq","otherMeatOunces","dairyFreq","dairyOunces","refinedFreq","refinedOunces","beveragesFreq","beveragesOunces","leafyVegFreq","leafyVegOunces","otherVegFreq","otherVegOunces","fruitFreq","fruitOunces","wholeGrainFreq","wholeGrainOunces","legumesFreq","legumesOunces"
"1","001",1,"a.Female",19,"e.post",1,0,0,0,0,0,0,0,0,"a.Democrat",1.41644268153617,-0.752586780509972,0.860600258601934,1,0,1.16954118074426,1.25646963552525,0.0928282000423223,1.00207525494827,-0.492034404544906,-1.02103790997249,-0.690648863897576,0.805960602351846,-0.970152316869103,-0.368550710441908,1.30300056138611,-0.749524550023605,-0.28536673950238,-1.10228615629221,1.32240636805961,-0.23672855658171,0.0863182876140053,-0.369479056707829,-0.0252272723124196,-0.167408649213799,-1.06810399882507,1.35055047849562,-0.702584299099688,-0.114374011486098,-0.330252459845302,1.82704934846453,1.91143630967659,-0.278256906838643,-1.37119759202348,-0.267109293659677
"2","002",1,"a.Female",69,"a.subHS",1,0,0,0,0,0,1,0,0,"b.Republican",-0.117314647146551,-0.627977649546985,1.06634900377505,1,1,-0.0843748198281145,-0.495217688526655,-0.386172482724299,0.572154340655497,-0.0584932796665672,0.870331730981525,-1.01366993270427,-1.21201157917094,1.72854066352597,-2.2919637957324,0.0462084688751677,-0.111638984550496,0.319943170878954,1.39009283645577,-0.725046598204507,0.0158957206015628,-2.05147156735928,-0.292480320164661,0.561153289054742,1.02180413059686,-0.803594974021993,0.877899481565154,0.148126840935014,0.199810630272842,-0.466117588489108,1.03215242034803,-0.2982387000101,0.730151328302823,1.01788828819296,0.0107429840294873
"3","003",1,"b.Male",74,"b.HS",1,0,0,0,0,0,0,1,0,"a.Democrat",0.673805168568922,1.00756792507527,0.0459338245105497,1,0,-0.555489735783403,-0.274911791913833,1.36413682479144,0.977048238469464,0.52569222504855,-1.03480842698145,-0.0629358484746048,-1.65122838476476,0.101355469011224,-2.17262554838724,-0.814216464146718,-1.69679494968501,1.0859967607978,1.55111985629436,0.192788921477277,0.952877350697463,1.31236759272536,0.313686608544082,0.37700960163684,-1.09007974767321,1.05402617050586,-0.321529755046645,-0.0923321494040085,-0.824934435141359,1.09182551129938,-0.253343763376688,0.439317629264113,1.00312890499793,-1.57584009840916,-0.748406091953511
"4","004",1,"b.Male",35,"a.subHS",1,0,0,0,0,0,1,0,0,"b.Republican",-0.206484656124421,0.240334828562492,0.775742741239419,0,0,0.331376869347363,1.27868047908701,0.17563738636423,0.00881894458469223,-1.10048236346261,-0.744709393079021,-0.127924282625333,-1.57294153448587,-0.0299614739476136,-1.73225257556852,-1.56759990241849,-0.527598633508036,-0.523837303797667,0.510481077355262,-0.160632571820645,0.272373160423537,0.210696391424415,-0.378708566617074,1.297778441541,-1.28443809688877,0.051192244241565,0.40807483483148,-0.143478904260782,0.608911688249417,0.602364204788103,0.171418758874257,-1.54113325305795,0.489818713069462,1.62137101335367,-1.28663783332873
"5","005",1,"b.Male",57,"c.2yr",1,0,0,0,0,0,0,0,0,"b.Republican",-0.577478691071979,0.0181769680332296,-3.49932567821225,1,0,0.463456460693375,0.579130616682684,-0.0658457025574233,-0.159236540841109,-1.67275405040587,0.38998918146759,-0.199561329590869,-0.572502773083441,-0.8873007927787,0.306052088753737,0.0333128489823658,-0.794266490303905,-0.0714898980643346,-0.139689473772294,-1.63806858350793,-0.602646881858573,0.27408778155408,-0.167215739687458,0.538848719382221,0.588452892912641,-0.117939201960644,0.418746142237567,1.02878674386603,0.501362184110341,2.44871573360081,-0.493437735869859,-1.16585620740481,-0.832675778598869,-0.0886119796113501,0.20734165202357
"6","006",1,"c.Other",34,"b.HS",1,0,0,0,0,0,0,1,1,"d.Other",-2.461904247773,0.429357315610511,1.04784037031487,1,0,-0.953335242905937,1.04095150524658,-0.653608468812859,0.559599915739759,-1.37277919853937,-1.39866023427923,-0.533649984651381,0.562811598458799,-0.500314859009908,0.865166766106963,1.63083819073999,1.4956735729741,-0.046336198939237,-0.475017126697782,1.00916281473347,-0.222194238167735,0.13643978076377,-0.814296646525209,0.522396740765861,-0.577896351332979,-1.1395540571911,2.28615462412595,-0.37442565249129,-0.993411076444277,-0.887348861772649,0.858352528185838,0.62999406181011,-0.334797286179762,-0.29416871847397,0.871439008150023
"7","007",1,"b.Male",59,"a.subHS",1,0,0,0,1,0,0,0,0,"b.Republican",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","008",1,"b.Male",89,"b.HS",1,1,0,0,0,0,0,0,1,"a.Democrat",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","009",1,"b.Male",64,"b.HS",0,0,0,0,0,0,0,0,0,"d.Other",0.281091850107368,1.10526886437991,1.39166424493881,1,0,0.08647289705931,0.99160753482782,0.155657376673274,0.821086886056225,1.74062113184065,0.971680079836849,0.682446010142597,0.0711092279666629,-0.568947799168914,-0.0432610732249323,-0.349081634966661,-1.72141542035104,-0.853678995412504,0.0371528109385669,0.379856068996497,-1.20799660671539,-1.1861983509083,-0.573874468652734,0.151246160564559,0.131029148361458,0.565662424663076,1.16938875689809,0.526978922155417,-0.999739525524207,0.49910080523047,-0.865578617347398,0.276775819908594,0.786872640077805,2.09931374451184,1.75209643519595
"10","010",1,"a.Female",34,"c.2yr",1,0,0,0,0,0,0,0,0,"a.Democrat",0.610018481596964,1.61679300232376,-0.687319241887391,1,0,0.0337347244929975,-2.13353984168649,-0.523001663533053,1.96431874908032,1.0372358931446,-0.749435321917255,-1.14664122564644,-2.082363580701,-0.00195283878328636,-1.25818842126813,-2.36961519947738,-0.508135409458062,-0.694357874860032,-0.612042023570241,0.402151604032478,-1.2558929901237,0.351072907372397,-0.252068869779152,-0.44225340818028,0.530475530904866,0.761007623352291,-1.57973269973094,-1.80805836857168,-0.839561485351094,0.897811590142194,0.240364670271399,0.239841835670642,-0.98048520344836,-0.702554581630157,0.185402064104328
"11","011",1,"b.Male",50,"e.post",0,0,0,0,0,0,0,0,0,"a.Democrat",-0.691716267929133,-0.582420962109106,0.828314861146107,1,0,-1.08516711194799,0.0930248093995355,-1.04274859670933,1.04053528247223,0.562553696421026,-0.46342036386411,0.101078909639406,-0.252532965324324,0.0843398431851116,-0.448790175967811,-2.75745243094423,0.319579037696715,-0.446958767746932,-0.800643292459124,0.11451817787502,-0.167205380458965,-0.456058391128712,-0.163559040014999,-0.120592471697889,0.389644701923796,1.63996241654701,-1.14546587966509,0.120984757850574,-2.0434311456714,-1.11724166091161,-0.494649831601357,0.708862210518093,0.557916264942059,-0.17520902642575,-1.12015741651452
"12","012",1,"a.Female",47,"a.subHS",1,0,1,0,0,0,0,0,0,"a.Democrat",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","013",1,"a.Female",39,"c.2yr",1,0,0,0,1,0,0,0,1,"a.Democrat",0.455502113088317,0.167858849154921,0.898217285464612,1,1,0.90124511053088,-1.13267229375105,-0.922899889645381,-1.07423684647525,-0.727885278603098,-0.969897919262152,1.75757157389869,-0.412855641453918,-1.03344641444556,-1.37186924565954,0.886445005692047,-1.15483126168932,2.17152072137426,1.65356569031966,-0.0985340828265385,-0.0615310014534051,-0.228460386117586,-0.136641606881395,0.0454065344933333,-1.04339593169384,-0.67315587428156,0.089675222554409,0.295788554571398,0.471057875006901,-0.845882758746671,-1.21497813104744,-0.622574794529105,0.459634324894613,-1.09886839265424,-0.426484298733301
"14","014",1,"a.Female",43,"a.subHS",0,0,0,0,0,0,1,0,0,"b.Republican",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","015",1,"a.Female",69,"e.post",0,0,1,0,0,0,1,0,0,"b.Republican",-0.326238299450046,0.679387498973358,1.57932860485237,1,0,-1.86362379945394,0.540593001473368,0.770047292176164,-0.186934376376834,-0.905515422281213,-1.56509777068332,0.432325822708561,-0.319757869163184,1.56947325773493,-0.0851633404477506,-1.30611113865043,-0.826367646500025,-0.777186871561357,0.190372017650472,0.167902890761946,1.08634568380103,1.03428554105398,0.381541163827939,0.287018439749942,-0.352983089619276,1.67075902133755,-0.0587215350950141,-1.01039105879819,1.06889201336766,1.29186629081241,0.142190013514545,-0.270056992283492,0.895285619255086,1.74213647496392,-1.62191333031981
"16","016",1,"b.Male",41,"e.post",1,0,0,0,0,0,0,0,0,"c.Indep",1.23343157101904,-0.175342756776781,-0.657353228582422,1,0,0.129477067254059,0.739914204415807,-1.40161751187265,-0.509824740649015,-1.9020257483895,-0.938339877042443,1.08435688093819,-0.0538290529355779,0.124802933418451,0.40361962191067,0.0294457544379871,-0.497204190754699,-0.206380819871428,0.56989786668523,0.345605972071873,0.297467991348001,0.243249976231245,-0.197876805181433,0.29848298154048,1.99242529642851,1.94860434136141,0.442618402898656,-0.720597351228425,-0.780594269206808,-0.911045346884305,-0.55199696588428,0.144666984112533,1.91530567266742,-0.988365430877871,1.64681232025653
"17","017",1,"b.Male",57,"e.post",1,0,0,0,0,0,0,1,0,"d.Other",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","018",1,"a.Female",71,"e.post",0,1,0,1,0,0,0,0,1,"b.Republican",-0.670354476052733,0.23042955000271,-1.17933849387702,1,1,0.26319779383284,1.08758147657249,-0.140284122970361,0.601295883876352,-0.0057443812401216,-1.84856154830062,0.0964010985962592,0.312474832211716,0.165261536760013,-0.707136023771522,2.4649585097818,-0.21538346682615,0.981527098741171,0.429684155743397,0.732197555967132,0.401724500733709,-0.776781632027866,1.1368337210285,0.779937912070311,0.591816289048112,0.0958285685846116,1.50412115832132,-1.21846609956851,0.580655344038298,-0.779559359167538,0.943316299065497,-0.460462814671329,1.66263482412525,-0.122555093600394,-1.3080918128821
"19","019",1,"b.Male",30,"e.post",1,0,0,0,0,0,0,0,0,"c.Indep",-1.75980919258963,-0.359565594119557,1.26044020187329,1,0,-1.1589625480399,1.53114626174075,0.248907973566696,0.925964360181949,-0.329618984756812,0.622873948340969,-0.736633570659348,-0.733669476414317,-0.148456485018506,0.456860656041745,1.84725040032903,-1.11532401036636,-1.18913455740198,0.523110869475247,-1.50148885025962,1.13116401799532,0.756940581397098,-0.385615084896181,-1.03169259771861,0.448027740072784,-0.483985221274583,0.670307422309628,0.275041008545262,-0.790379764305123,1.66665762759963,-1.58780854185321,0.631274461337328,0.282605999730531,0.976759815496363,-0.659586227548979
"20","020",1,"b.Male",32,"c.2yr",0,0,0,0,0,0,0,0,0,"a.Democrat",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","021",1,"a.Female",42,"b.HS",0,1,0,0,0,0,0,0,0,"b.Republican",2.53224022184035,0.523806453300878,-0.323849244805457,1,0,-0.732192864035147,0.29721865339472,0.770739020467763,0.486958115940228,-1.13348549957186,0.0632466811349654,0.0591589022624562,0.445127054868947,0.141922780282383,-0.985225063353053,0.949284871361932,0.741556882176549,0.530314345535792,1.85530451021953,-1.31624719478261,0.490188240405911,1.49087487993378,-0.12031627122926,-0.514667078136371,-0.401462321102633,0.671614015886451,0.615977883971712,-0.23168153895835,0.305340051475108,-0.157810392813741,0.299838750891387,0.12945067180818,1.29122279085186,2.13418309829768,-0.602475995746916
"22","022",1,"b.Male",79,"e.post",1,0,0,0,0,0,0,0,0,"a.Democrat",-0.312532429795342,-0.30583702429648,0.46187318159204,1,0,0.150662317303549,-0.878981116975298,0.334568299640003,0.995106442171496,0.0204527974276583,-0.437228096659346,0.738174575925205,-0.0722332379668714,-0.0599789709805121,-1.16163079341623,0.238571575750322,-0.652506848722543,1.90067205514366,0.0586081254290858,-0.667496129549242,-0.667197325820305,1.63735382064534,-1.02000424408665,2.3138241953934,-0.807005976574241,3.26159984416096,-1.19722031879632,0.532090897675681,-1.11068077350561,1.10976945198003,1.51278643803693,-0.576006047506001,2.34361015363277,0.696770979075729,2.51317381270936
